run_id,cnn,embedding,n_moves,count,top1,top5,mean_rank,median_rank,mrr,mean_cosine
cnn3_glove,cnn3,glove,1,1,0.0,0.0,528.0,528.0,0.001893939393939394,0.9779630899429321
cnn3_glove,cnn3,glove,2,7,0.0,0.2857142857142857,18.571428571428573,14.0,0.09539466580282907,0.9965842366218567
cnn3_glove,cnn3,glove,3,26,0.5769230769230769,0.8461538461538461,2.8076923076923075,1.0,0.7088598901098901,0.9988543391227722
cnn3_glove,cnn3,glove,4,69,0.6666666666666666,1.0,1.5217391304347827,1.0,0.8055555555555556,0.99944669008255
cnn3_glove,cnn3,glove,5,114,0.5175438596491229,0.9736842105263158,1.868421052631579,1.0,0.7103174603174602,0.9995763301849365
cnn3_glove,cnn3,glove,6,161,0.34782608695652173,0.8881987577639752,2.732919254658385,2.0,0.5675317953268264,0.9996130466461182
cnn3_glove,cnn3,glove,7,116,0.27586206896551724,0.853448275862069,3.3879310344827585,3.0,0.49380193561228053,0.9996168613433838
cnn3_glove,cnn3,glove,8,28,0.25,0.7857142857142857,3.7142857142857144,2.5,0.4835034013605442,0.9996053576469421
cnn3_glove,cnn3,glove,9,6,0.16666666666666666,0.8333333333333334,3.5,3.0,0.43214285714285716,0.9996578693389893
